Time,R_IEV,R_FLX,R_INV,R_DFX,R_EVR,R_PFX,R_HEEL
2020-10-20 21:33:31.229004+00:00,-8.079170314014336,18.171056186507155,510.17,601.66,569.75,585.52,368.87
2020-10-20 21:33:31.237004+00:00,-4.52636133580313,13.292809487654912,510.41,602.04,570.46,585.46,369.58
2020-10-20 21:33:31.245004+00:00,-5.939052534621003,17.062654645750225,510.02,602.06,570.62,585.51,369.01
2020-10-20 21:33:31.253004+00:00,-5.716981529254965,15.465662843724612,509.61,601.44,570.94,586.5,369.74
2020-10-20 21:33:31.261004+00:00,-6.119155201419895,15.662033374168688,510.03,601.47,571.11,585.5,369.45
2020-10-20 21:33:31.269004+00:00,-6.017978538426648,16.09507578205991,509.85,602.12,571.37,585.59,369.46
2020-10-20 21:33:31.277004+00:00,-5.975373160963822,9.88895791316558,509.61,601.91,571.78,586.05,369.75
2020-10-20 21:33:31.285004+00:00,-6.2017464239836615,13.721771613010134,510.19,602.35,571.43,585.27,369.11
2020-10-20 21:33:31.293004+00:00,-6.248631549089483,10.126244044426898,510.56,602.34,571.73,585.64,369.61
2020-10-20 21:33:31.301004+00:00,-6.578707937928916,7.217601537126999,509.71,601.65,571.06,585.85,369.17
2020-10-20 21:33:31.309004+00:00,-6.403807644648818,8.470582834286176,509.87,601.62,572.12,585.85,369.36
2020-10-20 21:33:31.317004+00:00,-6.560122274802488,8.177908686977942,510.62,601.85,571.17,584.95,369.3
2020-10-20 21:33:31.325004+00:00,-6.9307917387483124,8.056784716287043,509.71,601.95,571.03,585.81,368.7
2020-10-20 21:33:31.333004+00:00,-7.31409260687989,9.870229671256231,510.26,601.91,571.35,585.14,368.98
2020-10-20 21:33:31.341004+00:00,-7.988474933524596,15.411842074309037,509.29,602.24,571.34,585.49,368.73
2020-10-20 21:33:31.349004+00:00,-7.751367222388119,11.416363317077344,509.36,600.73,570.87,585.96,369.08
2020-10-20 21:33:31.357004+00:00,-7.178010090164743,8.077955524130669,509.9,601.22,570.73,586.08,368.86
2020-10-20 21:33:31.365004+00:00,-7.651821796279096,10.7093246694673,510.3,600.91,570.29,585.88,369.25
2020-10-20 21:33:31.373004+00:00,-8.158049998623524,15.44142544373107,510.11,601.49,570.82,585.76,368.59
2020-10-20 21:33:31.381004+00:00,-7.75977324508357,12.012983178046538,509.53,600.76,571.16,585.64,369.18
2020-10-20 21:33:31.389004+00:00,-7.752736277529815,14.46572933454232,508.29,599.18,570.82,586.01,368.98
2020-10-20 21:33:31.397004+00:00,-7.448666829160665,11.985255343131142,509.92,600.92,571.36,585.94,368.44
2020-10-20 21:33:31.405004+00:00,-7.565526314163982,14.135056459420833,509.27,600.31,571.07,586.16,369.31
2020-10-20 21:33:31.413004+00:00,-8.190161940768219,12.417106353972502,509.35,600.47,570.39,585.68,369.33
2020-10-20 21:33:31.421004+00:00,-7.753714615361525,9.19477813895471,510.49,600.66,570.42,585.46,369.02
2020-10-20 21:33:31.429004+00:00,-7.577919650134212,9.900135898810303,510.38,600.28,570.12,584.76,369.12
2020-10-20 21:33:31.437004+00:00,-6.89253731600208,8.206642599471726,510.37,600.25,571.38,586.1,368.67
2020-10-20 21:33:31.445004+00:00,-8.271058597200117,10.219357533129402,509.9,599.75,571.21,586.61,369.54
2020-10-20 21:33:31.453004+00:00,-6.576887435442821,7.764845407464602,509.64,599.69,571.35,586.18,369.01
2020-10-20 21:33:31.461004+00:00,-2.8489691940257176,7.740499267894175,510.29,599.76,571.06,585.72,368.94
2020-10-20 21:33:31.469004+00:00,-5.939725510462294,7.085573064750948,509.27,598.99,571.58,585.66,368.74
2020-10-20 21:33:31.477004+00:00,-7.2287115685372525,6.638188019183229,510.25,599.33,572.63,586.85,370.14
2020-10-20 21:33:31.485004+00:00,-2.1056787016594516,10.771819362168399,516.51,604.34,575.27,590.42,373.94
2020-10-20 21:33:31.493004+00:00,-1.1881715888788698,9.417672356666356,508.98,597.13,572.41,585.53,368.15
2020-10-20 21:33:31.501004+00:00,-1.5701657931235309,11.01917644720618,509.41,597.45,573.46,586.66,369.54
2020-10-20 21:33:31.509004+00:00,-1.3991783657444852,8.791143685357206,509.42,596.3,573.28,586.15,369.68
2020-10-20 21:33:31.517004+00:00,-1.9177452684492895,5.84035302035895,509.15,595.64,573.91,586.2,369.25
2020-10-20 21:33:31.525004+00:00,-1.5728898275441932,7.117634690867379,506.79,595.36,576.48,587.08,368.37
2020-10-20 21:33:31.533004+00:00,-1.7818878884323845,7.25311824100114,509.84,594.74,575.62,585.81,368.73
2020-10-20 21:33:31.541004+00:00,-1.286173134218865,7.6759497374817665,508.82,593.52,576.68,586.85,368.72
2020-10-20 21:33:31.549004+00:00,-1.9307127351337319,7.784913964376662,509.62,592.25,576.53,586.39,369.19
2020-10-20 21:33:31.557004+00:00,-6.361173759996384,7.875766049380242,508.07,590.59,576.87,586.68,369.5
2020-10-20 21:33:31.565004+00:00,-3.4370158426466464,7.7481713027312855,508.65,590.12,576.39,586.15,369.1
2020-10-20 21:33:31.573004+00:00,-5.8796771601899165,5.670286221152298,509.08,590.08,576.9,586.24,368.57
2020-10-20 21:33:31.581004+00:00,-8.904667268360754,12.13653595600083,508.82,589.15,577.66,586.26,368.75
2020-10-20 21:33:31.589004+00:00,-8.211382578050053,14.87091377130107,509.07,589.25,578.57,586.15,368.72
2020-10-20 21:33:31.597004+00:00,-7.452540364610302,5.775690953362411,508.4,588.03,578.46,586.77,368.34
2020-10-20 21:33:31.605004+00:00,-8.551206366346378,6.473264606370783,508.69,586.43,578.11,586.61,369.27
2020-10-20 21:33:31.613004+00:00,-10.100906122389231,12.602673922044817,509.54,585.49,577.86,586.23,369.48
2020-10-20 21:33:31.621004+00:00,-10.096250488136493,12.832514473316463,508.56,583.73,578.58,586.58,368.42
2020-10-20 21:33:31.629004+00:00,-5.865127794238598,5.686425299017171,509.19,581.82,578.85,586.21,368.48
2020-10-20 21:33:31.637004+00:00,-3.7253316260326246,3.41086781402942,509.14,578.66,579.71,586.81,368.19
2020-10-20 21:33:31.645004+00:00,-4.0944181156532204,4.313679209706186,508.61,575.92,581.52,587.55,368.15
2020-10-20 21:33:31.653004+00:00,-4.117753882147189,4.222014384577964,509.09,573.4,581.15,587.44,368.42
2020-10-20 21:33:31.661004+00:00,-4.34799180033112,3.465369434165429,510.7,568.64,578.43,586.26,369.51
2020-10-20 21:33:31.669004+00:00,-4.53402886911856,2.849769773948163,509.49,567.16,582.26,588.77,367.85
2020-10-20 21:33:31.677004+00:00,-4.556485983584994,2.7939056678170417,509.61,564.23,581.47,589.16,368.04
2020-10-20 21:33:31.685004+00:00,-4.658652582375575,2.2401347442888775,509.66,562.64,582.68,589.93,368.13
2020-10-20 21:33:31.693004+00:00,-4.729684007198038,2.3329989556978097,509.44,560.41,583.29,591.16,368.44
2020-10-20 21:33:31.701004+00:00,-4.978582474402931,1.990352524646867,508.71,558.12,583.28,592.57,368.34
2020-10-20 21:33:31.709004+00:00,-5.928519816682448,1.2864659672541303,510.39,556.28,582.86,592.53,368.11
2020-10-20 21:33:31.717004+00:00,-5.961699640570166,0.9260596476119901,509.94,553.64,583.05,593.62,368.48
2020-10-20 21:33:31.725004+00:00,-5.086883525652299,-0.8320592778427215,510.46,550.06,582.41,594.44,368.71
2020-10-20 21:33:31.733004+00:00,-5.450051753929646,-2.6083244897384033,510.07,545.97,583.77,596.8,368.21
2020-10-20 21:33:31.741004+00:00,-6.078780142048286,-2.6805214359755842,511.54,542.81,583.41,599.64,367.5
2020-10-20 21:33:31.749004+00:00,-6.103717694397105,-3.133884870417724,512.35,537.3,582.65,604.3,367.95
2020-10-20 21:33:31.757004+00:00,-5.833461993787948,-4.676597662830822,511.84,531.31,581.97,606.84,368.26
2020-10-20 21:33:31.765004+00:00,-5.903222300526523,-6.0904263762027595,512.09,526.89,579.75,609.81,369.04
2020-10-20 21:33:31.773004+00:00,-6.267967228839839,-6.492924600615067,511.63,523.62,578.93,612.75,368.42
2020-10-20 21:33:31.781004+00:00,-6.434215738960575,-6.746507834176019,512.95,520.56,578.44,616.53,368.06
2020-10-20 21:33:31.789004+00:00,-6.557670635939859,-6.706401186256784,512.84,519.48,577.79,618.08,367.97
2020-10-20 21:33:31.797004+00:00,-6.218898019577786,-9.743305396780292,512.68,519.0,578.13,619.38,366.96
2020-10-20 21:33:31.805004+00:00,-6.226592371378225,-11.046295899429802,512.56,518.9,577.96,619.73,368.13
2020-10-20 21:33:31.813004+00:00,-6.7436696220624555,-10.073011746748923,512.38,519.72,577.93,619.29,367.93
2020-10-20 21:33:31.821004+00:00,-5.226048644326937,-14.262975568373644,512.26,520.07,578.13,618.03,367.97
2020-10-20 21:33:31.829004+00:00,-4.475958881873465,-17.07532950415421,512.62,520.44,578.05,618.13,368.31
2020-10-20 21:33:31.837004+00:00,-5.0452366659366925,-17.3490825192408,511.93,519.66,578.27,619.24,368.38
2020-10-20 21:33:31.845004+00:00,-5.130203597233601,-19.427640715293837,509.29,518.42,578.8,620.06,368.96
2020-10-20 21:33:31.853004+00:00,-5.128226202204667,-21.926338552027193,512.75,519.05,577.47,620.32,368.51
2020-10-20 21:33:31.861004+00:00,-5.68169188571566,-23.13970389769824,512.53,517.76,576.8,621.44,367.79
2020-10-20 21:33:31.869004+00:00,-6.0659668355058916,-23.64761021292435,511.93,516.8,576.3,622.47,368.1
2020-10-20 21:33:31.877004+00:00,-5.84210406853438,-23.895297647082693,512.46,515.52,575.8,623.61,368.07
2020-10-20 21:33:31.885004+00:00,-5.599932351351791,-23.82285817724261,513.7,514.33,575.16,625.4,368.34
2020-10-20 21:33:31.893004+00:00,-5.486904574914428,-23.09955748216442,513.29,513.47,574.34,626.49,367.77
2020-10-20 21:33:31.901004+00:00,-5.613321922492785,-23.022478120372515,512.8,512.05,573.89,627.53,368.04
2020-10-20 21:33:31.909004+00:00,-6.275911943155507,-22.88456933127465,512.84,511.34,573.99,628.72,367.96
2020-10-20 21:33:31.917004+00:00,-6.525342119709766,-22.282568405324376,513.49,510.93,573.59,629.85,367.93
2020-10-20 21:33:31.925004+00:00,-6.158843611862017,-22.451612122793154,513.11,510.34,573.52,630.93,367.92
2020-10-20 21:33:31.933004+00:00,-5.711614140569074,-22.63482804316629,513.54,511.1,574.4,630.78,367.5
2020-10-20 21:33:31.941004+00:00,-5.13088847581301,-23.174084198260946,513.35,511.05,574.37,630.48,367.83
2020-10-20 21:33:31.949004+00:00,-4.871631893585972,-23.686231818177678,513.33,510.89,574.63,631.49,367.65
2020-10-20 21:33:31.957004+00:00,-4.770738882711256,-23.718461234157903,513.36,510.56,574.9,632.24,367.99
2020-10-20 21:33:31.965004+00:00,-4.925696384976127,-23.91382491199309,513.42,510.18,574.51,632.39,367.78
2020-10-20 21:33:31.973004+00:00,-4.885714692496508,-24.726379824988797,513.81,510.29,574.92,632.49,366.02
2020-10-20 21:33:31.981004+00:00,-4.811345302664747,-25.397614299983392,513.08,508.58,573.15,634.54,368.12
2020-10-20 21:33:31.989004+00:00,-4.973850280693085,-25.5264084719756,513.71,508.05,572.92,635.25,367.7
2020-10-20 21:33:31.997004+00:00,-4.941142249748399,-25.803061314226333,513.73,507.04,572.67,637.33,367.93
2020-10-20 21:33:32.005004+00:00,-5.206675704200946,-25.798488029024053,513.38,506.15,572.06,639.58,368.06
2020-10-20 21:33:32.013004+00:00,-5.3227500743649205,-25.658130637206856,514.21,506.35,570.51,639.8,368.01
2020-10-20 21:33:32.021004+00:00,-5.246665392944421,-25.762997191531227,515.27,507.44,567.69,638.71,369.56
2020-10-20 21:33:32.029004+00:00,-5.4425704321962405,-25.726864381704885,514.1,503.49,569.63,643.87,367.82
2020-10-20 21:33:32.037004+00:00,-5.462725397075571,-26.28259057742443,513.8,503.76,569.46,643.74,367.38
2020-10-20 21:33:32.045004+00:00,-5.3814125857308355,-26.88607497126069,514.1,503.63,569.48,644.05,367.79
2020-10-20 21:33:32.053004+00:00,-5.427369293491255,-27.109939603528144,514.21,504.24,569.97,644.29,368.32
2020-10-20 21:33:32.061004+00:00,-5.317022177238353,-27.414106120219405,513.87,504.43,570.93,644.22,367.58
2020-10-20 21:33:32.069004+00:00,-4.982072584470157,-27.89996035358427,514.38,504.32,570.13,643.12,368.05
2020-10-20 21:33:32.077004+00:00,-4.773816122039463,-28.025396531792524,513.8,504.85,571.43,643.31,368.22
2020-10-20 21:33:32.085004+00:00,-4.412529922833052,-28.459552023438107,513.86,504.26,572.18,643.23,368.73
2020-10-20 21:33:32.093004+00:00,-4.284092609945281,-28.97521972395739,514.36,504.54,571.83,643.4,368.4
2020-10-20 21:33:32.101004+00:00,-4.036723691188263,-29.09459945151539,514.09,505.04,572.0,643.12,367.63
2020-10-20 21:33:32.109004+00:00,-3.475790830448245,-28.367103775703633,513.41,505.63,572.69,643.24,367.11
2020-10-20 21:33:32.117004+00:00,-3.7262723430670306,-28.554725914323217,514.6,504.39,570.94,644.23,367.8
2020-10-20 21:33:32.125004+00:00,-4.453920085905148,-28.952321376888566,513.69,503.41,570.77,644.93,367.75
2020-10-20 21:33:32.133004+00:00,-4.915379653078375,-28.63187914644009,514.54,503.89,571.17,644.67,367.79
2020-10-20 21:33:32.141004+00:00,-5.174240197564449,-28.27941148017305,515.2,504.45,571.56,644.49,366.69
2020-10-20 21:33:32.149004+00:00,-5.187915132451803,-28.12022209408224,514.1,502.27,569.86,646.22,367.91
2020-10-20 21:33:32.157004+00:00,-5.070005987484558,-27.889855503666155,513.9,502.67,569.8,646.57,367.73
2020-10-20 21:33:32.165004+00:00,-4.948166779441655,-27.42451138084365,513.89,502.61,569.88,647.19,367.77
2020-10-20 21:33:32.173004+00:00,-4.85521107356101,-28.472593570067936,513.95,502.88,570.21,646.78,367.04
2020-10-20 21:33:32.181004+00:00,-5.220503646118891,-28.379428287746073,514.08,502.95,569.73,647.04,367.77
2020-10-20 21:33:32.189004+00:00,-5.235303892124529,-28.050147890150615,513.86,502.88,569.29,646.42,368.18
2020-10-20 21:33:32.197004+00:00,-4.751590606341963,-28.868203390077394,514.16,503.55,569.54,645.59,367.48
2020-10-20 21:33:32.205004+00:00,-4.862497901641382,-28.743051800979345,514.75,503.62,569.47,646.03,367.81
2020-10-20 21:33:32.213004+00:00,-4.880082590790067,-28.739537296473515,514.53,503.31,569.2,645.73,367.57
2020-10-20 21:33:32.221004+00:00,-4.978461742869045,-28.575552128553493,514.42,503.48,569.06,645.77,367.79
2020-10-20 21:33:32.229004+00:00,-5.024107971884986,-28.46499716041496,514.29,503.14,569.04,646.17,367.97
2020-10-20 21:33:32.237004+00:00,-4.955353684727693,-28.470009910923128,514.47,503.31,569.16,647.1,367.66
2020-10-20 21:33:32.245004+00:00,-4.804508873833553,-28.352663107670647,515.5,503.55,570.25,647.94,367.75
2020-10-20 21:33:32.253004+00:00,-4.55470605571378,-28.374921804764885,514.47,502.99,568.59,646.71,367.91
2020-10-20 21:33:32.261004+00:00,-4.674924171491599,-28.162292435221143,514.24,502.78,568.72,647.32,367.73
2020-10-20 21:33:32.269004+00:00,-4.655850159178365,-28.108193724782137,514.72,503.03,568.59,647.39,367.48
2020-10-20 21:33:32.277004+00:00,-4.109106118249005,-28.321709216928156,514.67,502.79,568.57,647.63,368.07
2020-10-20 21:33:32.285004+00:00,-4.01374127660585,-28.38079333731011,514.2,501.54,568.17,648.14,368.73
2020-10-20 21:33:32.293004+00:00,-4.016573413076245,-28.042332626709772,514.75,502.07,567.95,647.95,368.05
2020-10-20 21:33:32.301004+00:00,-3.8791167899136427,-28.124028169816366,515.15,502.21,568.36,647.72,368.16
2020-10-20 21:33:32.309004+00:00,-3.7260600669838357,-28.00595287469557,515.01,502.37,568.6,647.52,367.74
2020-10-20 21:33:32.317004+00:00,-3.6132845461339067,-27.897005033267202,514.49,502.03,569.09,647.87,367.86
2020-10-20 21:33:32.325004+00:00,-3.499999137707354,-28.001450310647673,514.48,503.21,568.83,647.26,368.16
2020-10-20 21:33:32.333004+00:00,-3.4422295618000542,-28.381253540905316,514.81,503.19,568.49,646.18,368.34
2020-10-20 21:33:32.341004+00:00,-3.5248885036435404,-28.380197297206873,514.72,502.59,569.17,646.94,368.17
2020-10-20 21:33:32.349004+00:00,-3.605486692842839,-28.10699450769426,514.75,502.55,568.92,646.97,367.86
2020-10-20 21:33:32.357004+00:00,-3.6511576191558595,-28.218685947876804,514.66,502.86,569.2,646.93,368.17
2020-10-20 21:33:32.365004+00:00,-3.666079793926419,-28.427787418256937,514.49,502.32,569.76,647.86,368.3
2020-10-20 21:33:32.373004+00:00,-3.6939354125384645,-28.429877773602833,514.81,503.42,569.68,646.3,367.02
2020-10-20 21:33:32.381004+00:00,-3.826885811246474,-28.195585489012338,516.08,505.64,570.32,643.87,364.68
2020-10-20 21:33:32.389004+00:00,-3.8194894578976566,-28.291168665647568,513.7,501.61,569.18,649.48,368.9
2020-10-20 21:33:32.397004+00:00,-3.8460696882799876,-28.53860616609719,514.73,501.93,568.9,648.28,368.06
2020-10-20 21:33:32.405004+00:00,-4.111273751004158,-28.295615484300516,515.22,501.43,568.86,648.57,367.8
2020-10-20 21:33:32.413004+00:00,-4.207129448064454,-28.144688108161716,514.91,501.17,568.88,649.57,367.59
2020-10-20 21:33:32.421004+00:00,-4.102592062028398,-28.55737346247657,513.91,500.86,569.21,651.16,367.34
2020-10-20 21:33:32.429004+00:00,-3.838748527948923,-28.793791317319815,514.53,501.14,568.56,650.58,367.95
2020-10-20 21:33:32.437004+00:00,-3.9286203198854395,-28.81139245883213,514.51,500.66,567.87,651.09,368.15
2020-10-20 21:33:32.445004+00:00,-3.9876332946214683,-28.91944000024675,515.16,500.81,567.75,651.08,367.89
2020-10-20 21:33:32.453004+00:00,-4.001658406621433,-28.767872141759018,515.13,501.23,567.26,650.61,367.99
2020-10-20 21:33:32.461004+00:00,-4.202242640314604,-28.399570801832017,514.67,501.01,568.28,651.78,368.35
2020-10-20 21:33:32.469004+00:00,-4.15703085929591,-28.61294376113934,514.04,499.53,568.72,653.63,368.55
2020-10-20 21:33:32.477004+00:00,-4.117198089592017,-28.820671459700755,515.19,500.65,568.15,651.15,367.79
2020-10-20 21:33:32.485004+00:00,-4.133795488175024,-28.890831380128464,515.17,500.49,567.58,651.3,368.52
2020-10-20 21:33:32.493004+00:00,-4.126294601051774,-28.679491515529428,515.05,500.98,567.84,650.95,367.63
2020-10-20 21:33:32.501004+00:00,-3.838480410840028,-28.268682977971096,514.67,500.64,567.56,651.44,367.8
2020-10-20 21:33:32.509004+00:00,-3.7864859099928725,-28.58689207963693,514.79,500.61,567.55,650.79,368.31
2020-10-20 21:33:32.517004+00:00,-3.82216270663715,-28.218422869744867,515.23,502.06,567.95,649.35,367.59
2020-10-20 21:33:32.525004+00:00,-3.7261066915391123,-27.573368169459563,514.8,500.74,567.61,650.86,368.31
2020-10-20 21:33:32.533004+00:00,-3.7758994409867914,-28.08061903982821,514.74,501.11,567.96,650.65,367.88
2020-10-20 21:33:32.541004+00:00,-3.754056674996679,-27.853903266210867,514.22,500.68,568.02,651.19,368.14
2020-10-20 21:33:32.549004+00:00,-3.734704226416732,-27.46351111517238,514.86,501.01,568.12,651.01,368.1
2020-10-20 21:33:32.557004+00:00,-3.8555202823875336,-27.50053656776763,515.16,500.92,568.06,650.56,368.04
2020-10-20 21:33:32.565004+00:00,-4.115568663308616,-27.930789977181135,515.16,501.68,568.25,650.29,367.73
2020-10-20 21:33:32.573004+00:00,-4.037903338039184,-27.759901588017907,514.74,501.59,568.13,650.21,367.74
2020-10-20 21:33:32.581004+00:00,-3.947699856907874,-27.588390859181477,514.38,502.09,566.92,650.06,368.13
2020-10-20 21:33:32.589004+00:00,-4.12099325113645,-27.828041920870472,515.16,502.59,567.1,648.83,367.81
2020-10-20 21:33:32.597004+00:00,-4.25894560037314,-27.976583333407397,514.8,503.62,566.92,647.82,368.25
2020-10-20 21:33:32.605004+00:00,-4.328503303112511,-28.35186178720217,512.82,503.01,566.79,649.13,369.76
2020-10-20 21:33:32.613004+00:00,-4.48975232959871,-28.454199402528,514.53,506.38,567.52,645.09,367.77
2020-10-20 21:33:32.621004+00:00,-4.558458286814642,-28.348992960232287,514.85,506.76,566.57,642.81,368.11
2020-10-20 21:33:32.629004+00:00,-4.493742372750138,-27.662707057482272,514.06,508.59,566.05,640.37,367.96
2020-10-20 21:33:32.637004+00:00,-4.43249764034334,-27.688919949960155,514.51,510.52,566.97,638.62,368.35
2020-10-20 21:33:32.645004+00:00,-4.425826251715497,-28.108187986991307,513.66,511.26,565.55,634.67,368.71
2020-10-20 21:33:32.653004+00:00,-4.413912749062938,-28.197033237630933,513.95,512.34,564.36,630.62,368.72
2020-10-20 21:33:32.661004+00:00,-4.178083644452436,-28.385341070097073,514.13,517.38,567.71,629.43,367.62
2020-10-20 21:33:32.669004+00:00,-3.88178838882491,-28.282186333210266,513.77,519.2,566.8,625.79,367.88
2020-10-20 21:33:32.677004+00:00,-3.533698850794334,-27.678754724191304,513.72,522.53,567.71,622.08,367.98
2020-10-20 21:33:32.685004+00:00,-3.5014056361389785,-26.983756577224757,513.14,525.35,568.81,619.51,368.41
